"","timestamp","position_lat","position_long","distance","enhanced_speed","enhanced_altitude","heart_rate"
"296",2022-05-22 22:14:59,-37.8430932015181,145.120107382536,4426.96,31.7772,83.2,129
"297",2022-05-22 22:15:00,-37.8431043494493,145.120007637888,4435.73,31.7772,82.8,129
"298",2022-05-22 22:15:01,-37.8431388828903,145.119916107506,4444.55,32.382,82.4,130
"299",2022-05-22 22:15:03,-37.8432605881244,145.119768837467,4463.29,32.85,81.6,129
"300",2022-05-22 22:15:04,-37.843330996111,145.119708487764,4472.73,32.9184,81.2,129
"301",2022-05-22 22:15:08,-37.8436034917831,145.119501287118,4508.05,30.6684,80.6,129
"302",2022-05-22 22:15:13,-37.8438747301698,145.11921194382,4547.62,29.2248,80.6,128
"303",2022-05-22 22:15:18,-37.8441067412496,145.118887396529,4586.1,27.7452,80.6,125
"304",2022-05-22 22:15:20,-37.8441935777664,145.118764601648,4600.58,27.612,80.8,125
"305",2022-05-22 22:15:22,-37.8442786540836,145.118640549481,4615.02,27.108,80.8,130
"306",2022-05-22 22:15:24,-37.8443655744195,145.118518257514,4629.47,26.2692,81,127
"307",2022-05-22 22:15:28,-37.8445462044328,145.118282558396,4658.31,25.7652,81.2,125
"308",2022-05-22 22:15:37,-37.8449238091707,145.117736225948,4722.1,25.0236,82,126
"309",2022-05-22 22:15:39,-37.8450000006706,145.117621645331,4735.27,25.0236,82.2,126
"310",2022-05-22 22:15:40,-37.8450431674719,145.117564480752,4742.2,25.2612,82.4,126
"311",2022-05-22 22:15:44,-37.8452070336789,145.117354346439,4768.13,21.9024,83,128
"312",2022-05-22 22:15:46,-37.8452822193503,145.117252841592,4780.36,22.9428,83.4,128
"313",2022-05-22 22:15:50,-37.8454201016575,145.117042204365,4804.41,21.9024,83.8,129
"314",2022-05-22 22:15:54,-37.8455645218492,145.116827460006,4829.18,21.7008,83.8,129
"315",2022-05-22 22:15:57,-37.8456552140415,145.116656804457,4847.25,21.7008,83.6,127
"316",2022-05-22 22:15:59,-37.8457098640501,145.116543648764,4858.85,21.7008,83.2,127
"317",2022-05-22 22:16:01,-37.8457262925804,145.116428313777,4869.16,18.4068,83,127
"318",2022-05-22 22:16:02,-37.8457390330732,145.116388080642,4872.89,15.1164,82.6,128
"319",2022-05-22 22:16:03,-37.8457674477249,145.116347847506,4877.62,15.1164,82.4,128
"320",2022-05-22 22:16:04,-37.8458034060895,145.116297891364,4883.56,18.6444,82.4,128
"321",2022-05-22 22:16:05,-37.845844225958,145.116249779239,4889.73,21.7008,82.2,128
"322",2022-05-22 22:16:07,-37.8459345828742,145.116191189736,4901.04,19.4148,82.4,128
"323",2022-05-22 22:16:12,-37.8461673483253,145.116155482829,4927.04,18.6444,83.6,129
"324",2022-05-22 22:16:13,-37.8462648298591,145.116141987965,4937.92,18.7776,84,130
"325",2022-05-22 22:16:15,-37.8463080804795,145.116134276614,4942.77,18.6768,84.8,130
"326",2022-05-22 22:16:20,-37.8465696796775,145.116093289107,4972.08,18.9108,86,130
"327",2022-05-22 22:16:22,-37.8466756269336,145.116127571091,4984.39,18.9468,86,130
"328",2022-05-22 22:16:25,-37.8467892017215,145.116230249405,5000.04,15.8868,86.6,131
"329",2022-05-22 22:16:26,-37.8468159399927,145.11628950946,5005.91,15.8868,87.2,132
"330",2022-05-22 22:16:29,-37.8468861803412,145.116465864703,5022.9,18.9108,88.2,132
"331",2022-05-22 22:16:31,-37.8469554986805,145.11653451249,5033.47,16.2252,88.6,132
"332",2022-05-22 22:16:34,-37.8471059538424,145.116536607966,5050.13,15.8868,89.2,133
"333",2022-05-22 22:16:36,-37.8471922874451,145.11652671732,5059.76,16.326,89.2,135
"334",2022-05-22 22:16:37,-37.8472347836941,145.11651372537,5064.6,16.326,89.4,135
"335",2022-05-22 22:16:40,-37.8473677206784,145.116482879966,5079.58,18.072,89.4,133
"336",2022-05-22 22:16:41,-37.8474124800414,145.116476006806,5084.58,16.6284,89.6,134
"337",2022-05-22 22:16:42,-37.8474600892514,145.116468043998,5089.91,16.9632,89.6,131
"338",2022-05-22 22:16:46,-37.847672989592,145.116432085633,5113.75,19.6164,89.8,131
"339",2022-05-22 22:16:48,-37.8477806970477,145.116411382332,5125.79,19.7496,89.8,133
"340",2022-05-22 22:16:50,-37.8478848002851,145.116393947974,5137.42,20.2536,89.8,134
"341",2022-05-22 22:16:52,-37.8479864727706,145.116363689303,5148.98,20.2896,89.8,136
"342",2022-05-22 22:16:55,-37.8481500875205,145.116318678483,5167.5,20.5236,90,140
"343",2022-05-22 22:16:59,-37.8483914025128,145.116286827251,5194.42,21.6324,90,143
"344",2022-05-22 22:17:02,-37.848555771634,145.116256400943,5212.85,21.8016,89.6,143
"345",2022-05-22 22:17:07,-37.8489327058196,145.116194123402,5255.01,28.9872,88.6,142
"346",2022-05-22 22:17:08,-37.8490196261555,145.11618741788,5264.61,31.5072,88.2,142
"347",2022-05-22 22:17:09,-37.8490998409688,145.116153052077,5274.01,32.4468,87.6,141
"348",2022-05-22 22:17:10,-37.8491672314703,145.116097228602,5282.95,32.6844,87,141
"349",2022-05-22 22:17:11,-37.849227078259,145.116024138406,5292.18,32.7492,86.6,141
"350",2022-05-22 22:17:13,-37.8493000846356,145.115835713223,5310.69,31.7448,86,140
"351",2022-05-22 22:17:14,-37.8493254818022,145.115735968575,5319.9,32.2812,85.4,139
"352",2022-05-22 22:17:17,-37.8493749350309,145.115462802351,5344.57,28.9224,84.2,138
"353",2022-05-22 22:17:18,-37.8493979852647,145.115381665528,5352.15,27.2088,84,137
"354",2022-05-22 22:17:19,-37.8494310937822,145.115327350795,5358.06,24.7212,84,137
"355",2022-05-22 22:17:20,-37.8494705725461,145.115291224793,5363.47,18.1728,84,137
"356",2022-05-22 22:17:21,-37.8495153319091,145.115268593654,5368.81,18.1728,84,137
"357",2022-05-22 22:17:24,-37.8496543876827,145.115231126547,5384.57,16.3908,84.8,135
"358",2022-05-22 22:17:26,-37.8496988955885,145.115211764351,5389.48,8.8344,85.4,134
"359",2022-05-22 22:17:27,-37.8497077804059,145.115230455995,5391.36,8.262,85.6,134
"360",2022-05-22 22:17:29,-37.8497287351638,145.115279406309,5395.78,5.7096,85.6,133
"361",2022-05-22 22:17:31,-37.8497692197561,145.11525166221,5400.89,8.9028,85.6,133
"362",2022-05-22 22:17:32,-37.8497760929167,145.115230455995,5402.9,8.9028,85.2,131
"363",2022-05-22 22:17:52,-37.8502118680626,145.114856958389,5405.2,7.4232,84.6,121
"364",2022-05-22 22:17:54,-37.8501621633768,145.114874728024,5411.1,7.4232,85.2,118
"365",2022-05-22 22:17:55,-37.8501304797828,145.114877745509,5414.63,7.4232,85.4,116
"366",2022-05-22 22:17:57,-37.8500830382109,145.114851342514,5419.93,7.4232,85.6,117
"367",2022-05-22 22:18:00,-37.8502108622342,145.114794513211,5434.69,7.5924,86,117
"368",2022-05-22 22:18:02,-37.8502848744392,145.114787723869,5442.95,13.068,86.8,120
"369",2022-05-22 22:18:03,-37.8503241855651,145.114788310602,5447.25,14.1768,87,124
"370",2022-05-22 22:18:04,-37.850363496691,145.114787556231,5451.53,14.544,87.2,129
"371",2022-05-22 22:18:05,-37.8504042327404,145.114781018347,5456.05,14.544,87.6,132
"372",2022-05-22 22:18:07,-37.8504841122776,145.114759644493,5465.08,14.1768,88.2,133
"373",2022-05-22 22:18:09,-37.8505709487945,145.114755537361,5474.71,14.7456,88.6,136
"374",2022-05-22 22:18:10,-37.8506113495678,145.114756878465,5479.07,14.7456,89,136
"375",2022-05-22 22:18:12,-37.8506925702095,145.114742293954,5488.17,15.048,89.2,137
"376",2022-05-22 22:18:16,-37.8508562687784,145.114708431065,5506.58,15.6204,89.4,140
"377",2022-05-22 22:18:19,-37.8509745374322,145.114676328376,5519.99,15.786,90,140
"378",2022-05-22 22:18:21,-37.8510609548539,145.114661408588,5529.65,16.0884,90.2,140
"379",2022-05-22 22:18:24,-37.8511829953641,145.114619582891,5543.66,16.4268,90.4,139
"380",2022-05-22 22:18:26,-37.8512706700712,145.11460063979,5553.54,16.56,90.4,137
"381",2022-05-22 22:18:30,-37.8514608554542,145.114560909569,5574.93,19.6488,90.4,138
"382",2022-05-22 22:18:33,-37.8516174294055,145.114533416927,5592.47,21.0276,90,137
"383",2022-05-22 22:18:38,-37.8519152384251,145.114455968142,5626.22,24.7212,89.4,133
"384",2022-05-22 22:18:39,-37.8519794438034,145.114449430257,5633.37,25.1604,89,133
"385",2022-05-22 22:18:42,-37.8521768376231,145.114399893209,5655.76,26.7372,88.4,132
"386",2022-05-22 22:18:43,-37.8522338345647,145.114355469123,5663.14,27.0396,88,130
"387",2022-05-22 22:18:44,-37.8522721398622,145.11428296566,5670.62,26.1,87.6,131
"388",2022-05-22 22:18:45,-37.8522906638682,145.114188669249,5679.14,28.62,87.4,130
"389",2022-05-22 22:18:46,-37.852292926982,145.114088421687,5687.94,31.8096,87.2,131
"390",2022-05-22 22:18:48,-37.8522705473006,145.113879460841,5706.51,33.39,86.6,130
"391",2022-05-22 22:18:50,-37.8522174898535,145.113653568551,5727.11,34.8336,85.2,131
"392",2022-05-22 22:18:52,-37.8521841298789,145.113458605483,5744.64,30.4668,83.8,128
"393",2022-05-22 22:18:53,-37.8521751612425,145.113379815593,5751.63,26.8056,83.2,124
"394",2022-05-22 22:18:54,-37.8521679528058,145.113306222484,5758.16,23.8824,82.6,123
"395",2022-05-22 22:18:56,-37.8521487582475,145.113147469237,5772.29,25.4268,81.8,123
"396",2022-05-22 22:18:57,-37.8521336708218,145.113066919148,5779.57,26.8056,81.4,123
"397",2022-05-22 22:18:58,-37.8521199245006,145.112981256098,5787.27,26.8056,81,121
"398",2022-05-22 22:19:00,-37.8520933538675,145.112799536437,5803.52,28.8864,80.4,122
"399",2022-05-22 22:19:03,-37.8520475048572,145.112492423505,5831.02,33.354,79.6,123
"400",2022-05-22 22:19:04,-37.8520320821553,145.112381614745,5840.91,35.2692,79.4,123
"401",2022-05-22 22:19:06,-37.8520098701119,145.112157901749,5860.76,35.136,77.4,123
"402",2022-05-22 22:19:07,-37.8520029131323,145.112060923129,5869.33,31.9788,76.2,123
"403",2022-05-22 22:19:08,-37.852002158761,145.111977439374,5876.66,26.9388,75.2,123
"404",2022-05-22 22:19:09,-37.8520097024739,145.111908372492,5882.68,24.5556,74.2,123
"405",2022-05-22 22:19:10,-37.8520419728011,145.111859338358,5888.18,23.1768,73.4,123
"406",2022-05-22 22:19:11,-37.8520897496492,145.111829331145,5894.1,23.1768,73,123
"407",2022-05-22 22:19:12,-37.8521482553333,145.11181851849,5900.64,23.814,72.8,123
"408",2022-05-22 22:19:13,-37.8522114548832,145.111815417185,5907.64,23.9832,72.8,123
"409",2022-05-22 22:19:16,-37.8524139616638,145.111794965342,5930.07,25.7976,72.6,122
"410",2022-05-22 22:19:17,-37.8524755686522,145.111761102453,5937.41,25.7976,72.4,122
"411",2022-05-22 22:19:18,-37.8525292966515,145.111708464101,5944.94,24.8904,72.4,121
"412",2022-05-22 22:19:20,-37.8525785822421,145.111573264003,5958.18,24.8904,72.4,120
"413",2022-05-22 22:19:22,-37.8525533527136,145.111403027549,5973.36,25.7976,72.2,119
"414",2022-05-22 22:19:23,-37.8525318950415,145.111320298165,5980.98,26.1684,72.2,120
"415",2022-05-22 22:19:26,-37.8524664323777,145.111068086699,6004.16,26.2692,72,121
"416",2022-05-22 22:19:30,-37.8524085972458,145.110720321536,6035.39,26.2692,71.8,125
"417",2022-05-22 22:19:31,-37.8524086810648,145.110636502504,6042.74,26.2692,71.8,125
"418",2022-05-22 22:19:33,-37.8524308092892,145.110474899411,6057.17,25.8984,71.6,124
"419",2022-05-22 22:19:34,-37.8524580504745,145.110406838357,6063.86,22.9752,71.4,124
"420",2022-05-22 22:19:35,-37.8524953499436,145.110349003226,6070.4,22.608,71.2,124
"421",2022-05-22 22:19:38,-37.8526271972805,145.110192345455,6090.49,22.1364,71.4,124
"422",2022-05-22 22:19:40,-37.8526471462101,145.110080530867,6100.6,19.818,71.6,124
"423",2022-05-22 22:19:41,-37.852649493143,145.110018923879,6106.02,19.4148,71.6,124
"424",2022-05-22 22:19:45,-37.8526739683002,145.109797138721,6125.7,14.6808,71.4,124
"425",2022-05-22 22:19:46,-37.8526955936104,145.109768556431,6129,13.806,71.4,124
"426",2022-05-22 22:19:48,-37.8527872916311,145.109762940556,6139.25,19.2456,71,124
"427",2022-05-22 22:19:49,-37.8528511617333,145.109766712412,6146.34,23.1768,71,125
"428",2022-05-22 22:19:50,-37.8529162053019,145.109764449298,6153.54,24.3864,71,123
"429",2022-05-22 22:19:52,-37.8530326299369,145.109717678279,6167.18,24.0516,70.6,124
"430",2022-05-22 22:19:53,-37.8530861064792,145.109649952501,6175.54,24.0516,70.4,120
"431",2022-05-22 22:19:54,-37.8531198017299,145.109568061307,6183.56,23.1768,70.4,118
"432",2022-05-22 22:19:55,-37.853141175583,145.109484661371,6191.25,24.0516,70.4,115
"433",2022-05-22 22:19:56,-37.8531617950648,145.109401931986,6198.88,24.3864,70.4,114
"434",2022-05-22 22:20:02,-37.8533353004605,145.108959199861,6242.32,24.9228,70.8,112
"435",2022-05-22 22:20:03,-37.8533691633493,145.108890132979,6249.46,24.9588,70.8,112
"436",2022-05-22 22:20:07,-37.8535355441272,145.108616212383,6279.84,27.342,70.6,112
"437",2022-05-22 22:20:09,-37.8536518849432,145.10848838836,6296.98,26.3016,70.6,113
"438",2022-05-22 22:20:11,-37.8537677228451,145.108384536579,6312.74,26.7372,70.4,114
"439",2022-05-22 22:20:14,-37.853939384222,145.108275068924,6334.09,23.2128,70,116
"440",2022-05-22 22:20:16,-37.8540510311723,145.108202733099,6348,26.1324,69.6,117
"441",2022-05-22 22:20:17,-37.85410836339,145.108168534935,6355.04,25.4952,69.6,116
"442",2022-05-22 22:20:21,-37.8543221857399,145.107989329845,6383.57,24.354,69.4,116
"443",2022-05-22 22:20:23,-37.8543876484036,145.107866283506,6396.68,24.2172,69.4,117
"444",2022-05-22 22:20:24,-37.8544055856764,145.107802916318,6402.59,24.2172,69.6,116
"445",2022-05-22 22:20:26,-37.8544469084591,145.107667800039,6415.33,23.5476,69.6,115
"446",2022-05-22 22:20:28,-37.8544899914414,145.107536455616,6427.84,23.112,69.8,112
"447",2022-05-22 22:20:29,-37.8545135445893,145.107472334057,6434.06,22.7088,69.8,112
"448",2022-05-22 22:20:33,-37.8545891493559,145.107245855033,6455.68,18.0036,69.6,114
"449",2022-05-22 22:20:35,-37.8546334896237,145.107164718211,6464.34,15.5844,69.4,115
"450",2022-05-22 22:20:38,-37.854650169611,145.107123898342,6468.39,4.266,69,118
"451",2022-05-22 22:20:39,-37.8546585515141,145.107119036838,6469.38,3.996,69,119
"452",2022-05-22 22:20:42,-37.854671459645,145.107170250267,6474.04,6.2496,69,120
"453",2022-05-22 22:20:49,-37.8546912409365,145.107324644923,6487.82,6.1812,69,123
"454",2022-05-22 22:20:50,-37.854692498222,145.107353897765,6490.38,6.4152,69,120
"455",2022-05-22 22:20:57,-37.8547007124871,145.107516339049,6504.61,5.9112,69,117
"456",2022-05-22 22:20:58,-37.8547033946961,145.107531007379,6505.81,5.8464,69,118
"457",2022-05-22 22:21:01,-37.8547013830394,145.107545424253,6507.32,1.9836,68.8,121
"458",2022-05-22 22:21:02,-37.8546998742968,145.107543161139,6507.58,0,68.8,120
"459",2022-05-22 22:21:15,-37.8547015506774,145.107544083148,6507.78,5.1048,68.6,121
"460",2022-05-22 22:21:19,-37.8547987807542,145.107521284372,6518.9,10.5804,68.8,120
"461",2022-05-22 22:21:20,-37.8548191487789,145.107486750931,6522.55,12.4272,68.8,120
"462",2022-05-22 22:21:25,-37.8549188934267,145.107308803126,6542.06,11.5884,69.4,120
"463",2022-05-22 22:21:28,-37.8550400119275,145.107178296894,6559.73,19.7172,70,123
"464",2022-05-22 22:21:29,-37.8550811670721,145.107132028788,6565.84,20.6928,70,122
"465",2022-05-22 22:21:32,-37.8552321251482,145.106974532828,6587.51,26.2692,70,123
"466",2022-05-22 22:21:33,-37.8552762139589,145.106899347156,6595.61,26.37,69.8,123
"467",2022-05-22 22:21:34,-37.8553150221705,145.10681334883,6604.12,26.5716,69.8,121
"468",2022-05-22 22:21:37,-37.855358524248,145.10653196834,6629.36,30.1968,69.4,121
"469",2022-05-22 22:21:39,-37.8554073907435,145.106337005273,6647.39,30.9708,69.2,120
"470",2022-05-22 22:21:41,-37.8554858453572,145.10615201667,6665.85,29.9304,69.2,118
"471",2022-05-22 22:21:42,-37.8555161040276,145.106057552621,6674.8,30.1968,69.2,117
"472",2022-05-22 22:21:44,-37.8555359691381,145.105855129659,6692.74,30.9708,69,117
"473",2022-05-22 22:21:46,-37.8555415850133,145.105654047802,6710.5,31.0716,68.8,116
"474",2022-05-22 22:21:47,-37.8555459436029,145.105556733906,6718.94,31.0716,68.6,116
"475",2022-05-22 22:21:48,-37.8555438481271,145.105461431667,6727.33,31.0716,68.4,119
"476",2022-05-22 22:21:54,-37.8554420080036,145.104849301279,6782.4,31.878,68.2,118
"477",2022-05-22 22:21:56,-37.8554620407522,145.104648722336,6800.22,31.4748,68.4,116
"478",2022-05-22 22:21:57,-37.8554946463555,145.10455836542,6808.95,31.4748,68.4,116
"479",2022-05-22 22:21:58,-37.8555396571755,145.104476222768,6817.69,31.9788,68.4,117
"480",2022-05-22 22:22:00,-37.8556637093425,145.104335239157,6836.23,31.9788,68.2,116
"481",2022-05-22 22:22:02,-37.8557907789946,145.104233315215,6852.96,30.9384,68,114
"482",2022-05-22 22:22:04,-37.8559309244156,145.104162320495,6869.73,28.6848,68.2,112
"483",2022-05-22 22:22:07,-37.8561132308096,145.10405888781,6891.9,25.4268,70,111
"484",2022-05-22 22:22:09,-37.8562128078192,145.103964004666,6905.7,24.6888,70.6,113
"485",2022-05-22 22:22:11,-37.8563037514687,145.10386317037,6919.13,25.4628,71,114
"486",2022-05-22 22:22:14,-37.8564919251949,145.103693185374,6944.64,24.6888,71.4,116
"487",2022-05-22 22:22:20,-37.856745896861,145.10332823731,6987.38,26.1,70.6,118
"488",2022-05-22 22:22:24,-37.8569858707488,145.103017771617,7025.38,27.8784,70,118
"489",2022-05-22 22:22:26,-37.857092153281,145.102850301191,7044.19,27.8784,69.8,119
"490",2022-05-22 22:22:29,-37.8572679217905,145.102570261806,7075.62,34.9668,69,120
"491",2022-05-22 22:22:30,-37.8573315404356,145.102488035336,7085.7,35.9424,68.8,120
"492",2022-05-22 22:22:32,-37.8574693389237,145.102353421971,7105.01,34.5312,68.4,119
"493",2022-05-22 22:22:34,-37.8576290141791,145.102259460837,7124.58,34.5312,67.6,120
"494",2022-05-22 22:22:35,-37.8577088098973,145.102228783071,7133.83,34.5312,67.4,119
"495",2022-05-22 22:22:38,-37.8579529747367,145.102175390348,7161.34,34.4628,67.2,119
"496",2022-05-22 22:22:42,-37.8582726605237,145.102086961269,7197.68,32.7492,67.2,121
"497",2022-05-22 22:22:43,-37.8583499416709,145.102079501376,7206.28,32.5476,67,121
"498",2022-05-22 22:22:45,-37.8585065156221,145.102070029825,7223.63,32.1804,67,121
"499",2022-05-22 22:22:48,-37.8587278816849,145.101993335411,7249.09,31.4064,67,121
"500",2022-05-22 22:22:49,-37.8587932605296,145.101977409795,7256.41,29.358,67,121
"501",2022-05-22 22:22:51,-37.8589351661503,145.101975649595,7272.16,30.8376,67.2,121
"502",2022-05-22 22:22:53,-37.8590885549784,145.101951509714,7289.3,30.8376,67,122
"503",2022-05-22 22:22:55,-37.8592372499406,145.101879090071,7307,31.1724,67,121
"504",2022-05-22 22:22:57,-37.8593838494271,145.101793929935,7324.86,31.1724,66.4,123
"505",2022-05-22 22:22:59,-37.8595322929323,145.101758725941,7341.62,30.7368,66,123
"506",2022-05-22 22:23:02,-37.8597656451166,145.101720588282,7367.73,31.5072,66,120
"507",2022-05-22 22:23:04,-37.8599171061069,145.101688317955,7384.77,31.2048,66,119
"508",2022-05-22 22:23:08,-37.8602147474885,145.101630315185,7418.19,30.2976,65.8,116
"509",2022-05-22 22:23:11,-37.8604393824935,145.101607935503,7443.24,29.2896,65.6,116
"510",2022-05-22 22:23:12,-37.8605102933943,145.101607013494,7451.07,29.1888,65.6,116
"511",2022-05-22 22:23:15,-37.860707687214,145.101543981582,7473.69,28.4832,65.4,117
"512",2022-05-22 22:23:17,-37.8608386125416,145.101502826437,7488.66,27.8784,65.4,117
"513",2022-05-22 22:23:22,-37.861217726022,145.101426802576,7531.29,28.4832,65.8,117
"514",2022-05-22 22:23:28,-37.8616830892861,145.101355640218,7583.25,31.104,64.8,116
"515",2022-05-22 22:23:30,-37.8618415910751,145.101322112605,7601.09,31.104,64.4,115
"516",2022-05-22 22:23:34,-37.8621469438076,145.101288584992,7635.06,31.104,64,118
"517",2022-05-22 22:23:35,-37.8622243925929,145.101274838671,7643.74,29.7936,64,119
"518",2022-05-22 22:23:37,-37.8623718302697,145.101247513667,7660.26,29.628,64,120
"519",2022-05-22 22:23:40,-37.8626023326069,145.101285735145,7686.09,29.4264,64,121
"520",2022-05-22 22:23:42,-37.8627552185208,145.10128791444,7703.06,29.628,64,121
"521",2022-05-22 22:23:44,-37.8629045002162,145.101239802316,7720.15,29.628,64,122
"522",2022-05-22 22:23:46,-37.863054620102,145.101176518947,7737.68,29.124,64,125
"523",2022-05-22 22:23:49,-37.8632904030383,145.101134357974,7764.13,29.358,64.2,127
"524",2022-05-22 22:23:52,-37.8635045606643,145.101132262498,7787.89,28.7532,64,130
"525",2022-05-22 22:23:55,-37.8637341409922,145.101084737107,7813.7,28.7532,64,130
"526",2022-05-22 22:24:03,-37.8643276635557,145.100978622213,7880.46,29.7288,64,130
"527",2022-05-22 22:24:05,-37.8644738439471,145.100958505645,7896.77,29.7288,64.2,131
"528",2022-05-22 22:24:08,-37.8646865766495,145.100896731019,7920.99,29.3904,64.2,131
"529",2022-05-22 22:24:12,-37.8649614192545,145.100847110152,7951.8,29.1564,64.2,128
"530",2022-05-22 22:24:15,-37.8651658538729,145.100816516206,7974.67,28.2492,64.2,128
"531",2022-05-22 22:24:17,-37.8652971144766,145.100818863139,7989.22,26.9388,64.6,128
"532",2022-05-22 22:24:20,-37.865491239354,145.10078843683,8010.93,26.874,64.8,127
"533",2022-05-22 22:24:25,-37.8658225759864,145.100739570335,8047.96,26.5716,64.8,130
"534",2022-05-22 22:24:28,-37.8660268429667,145.100713418797,8070.73,26.7732,65,132
"535",2022-05-22 22:24:32,-37.8662754502147,145.100666144863,8098.63,24.8904,65.2,134
"536",2022-05-22 22:24:34,-37.8663857560605,145.100642424077,8111.05,22.5396,65.2,133
"537",2022-05-22 22:24:36,-37.8664845786989,145.100671509281,8122.44,21.564,65.2,132
"538",2022-05-22 22:24:37,-37.8665235545486,145.100711574778,8128.02,19.2456,65.2,129
"539",2022-05-22 22:24:40,-37.8666199464351,145.100827747956,8142.74,16.1568,64.8,125
"540",2022-05-22 22:24:42,-37.8666569106281,145.100853312761,8147.43,7.5924,64.8,121
"541",2022-05-22 22:24:46,-37.8666632808745,145.100855659693,8148.16,0,65.2,118
"542",2022-05-22 22:24:52,-37.8666888456792,145.100835375488,8151.53,5.5764,65,119
"543",2022-05-22 22:24:54,-37.8667185176164,145.100831603631,8154.79,6.1488,64.8,117
"544",2022-05-22 22:24:58,-37.8667218703777,145.100838225335,8155.35,0,64.8,115
"545",2022-05-22 22:25:02,-37.8667369578034,145.100832944736,8157.06,4.1976,64.6,118
"546",2022-05-22 22:25:04,-37.8667663782835,145.100808134302,8161.07,6.4836,64.6,120
"547",2022-05-22 22:25:07,-37.8667740896344,145.100685842335,8172.02,14.1084,64.8,120
"548",2022-05-22 22:25:10,-37.8667594213039,145.100510660559,8187.42,17.3664,65,122
"549",2022-05-22 22:25:12,-37.8667593374848,145.100385099649,8198.47,19.2816,65,121
"550",2022-05-22 22:25:13,-37.8667594213039,145.100314021111,8204.7,19.9512,65,121
"551",2022-05-22 22:25:15,-37.8667722456157,145.100166834891,8217.71,21.564,64.8,121
"552",2022-05-22 22:25:16,-37.8667931165546,145.100103300065,8223.73,21.096,64.8,120
"553",2022-05-22 22:25:17,-37.8668440785259,145.100047895685,8231.13,21.096,64.4,120
"554",2022-05-22 22:25:18,-37.8669134806842,145.10000414215,8239.72,27.4104,63.8,120
"555",2022-05-22 22:25:19,-37.8669918514788,145.099981008098,8248.65,29.4264,63.6,120
"556",2022-05-22 22:25:21,-37.8671546280384,145.099944714457,8266.99,29.3256,63.4,120
"557",2022-05-22 22:25:22,-37.8672310709953,145.099926861003,8275.61,29.2248,63.4,120
"558",2022-05-22 22:25:29,-37.8677737154067,145.099850753322,8336.2,28.584,63.2,120
"559",2022-05-22 22:25:31,-37.8679213207215,145.099837174639,8352.61,28.5192,63,122
"560",2022-05-22 22:25:36,-37.868263637647,145.099771963432,8391.03,28.2492,62.6,123
"561",2022-05-22 22:25:37,-37.8683304414153,145.099734747782,8399.13,28.2492,62.6,124
"562",2022-05-22 22:25:38,-37.8683938924223,145.099688982591,8407.24,28.2492,62.6,124
"563",2022-05-22 22:25:40,-37.8684811480343,145.099574988708,8421.34,24.1164,62.6,125
"564",2022-05-22 22:25:41,-37.8685144241899,145.099505670369,8428.43,24.1164,62.6,124
"565",2022-05-22 22:25:43,-37.8685974050313,145.099379103631,8442.86,26.2692,62.6,124
"566",2022-05-22 22:25:45,-37.8686948865652,145.099274246022,8457.06,25.2612,62.4,124
"567",2022-05-22 22:25:48,-37.8688735887408,145.099094202742,8482.44,25.2612,62.4,125
"568",2022-05-22 22:25:49,-37.8689450025558,145.099047096446,8491.39,25.2612,62.2,125
"569",2022-05-22 22:25:51,-37.8690703120083,145.098961601034,8507.19,26.1,62.2,126
"570",2022-05-22 22:25:56,-37.8693238645792,145.098658846691,8545.97,26.874,62.6,124
"571",2022-05-22 22:26:01,-37.8695555403829,145.098316948861,8585.62,27.2412,62.8,120
"572",2022-05-22 22:26:02,-37.8695816919208,145.098235225305,8593.33,27.2412,62.8,122
"573",2022-05-22 22:26:03,-37.869598120451,145.098146880046,8601.28,27.612,62.6,122
"574",2022-05-22 22:26:06,-37.8696453943849,145.097887711599,8624.53,28.0476,62.4,121
"575",2022-05-22 22:26:07,-37.8696734737605,145.097807580605,8632.19,28.0476,62.2,120
"576",2022-05-22 22:26:10,-37.8698155470192,145.097601637244,8656.22,28.2492,62,119
"577",2022-05-22 22:26:13,-37.869957704097,145.097407763824,8679.46,28.2492,62,118
"578",2022-05-22 22:26:16,-37.8701281920075,145.097226127982,8704.23,28.5192,61.8,116
"579",2022-05-22 22:26:20,-37.8703536652029,145.097008449957,8735.74,28.5192,61.6,113
"580",2022-05-22 22:26:22,-37.8704850096256,145.096902251244,8753.05,28.854,61.4,112
"581",2022-05-22 22:26:23,-37.8705414198339,145.096846679226,8761,31.0032,61.2,112
"582",2022-05-22 22:26:24,-37.8705949801952,145.09678565897,8769.01,31.0032,61,112
"583",2022-05-22 22:26:26,-37.8706915397197,145.096667306498,8783.92,29.124,60.8,110
"584",2022-05-22 22:26:30,-37.8709007520229,145.096414424479,8816.08,28.854,60.4,113
"585",2022-05-22 22:26:32,-37.870993539691,145.096271093935,8832.38,28.854,60.4,112
"586",2022-05-22 22:26:33,-37.8710287436843,145.09618844837,8840.63,28.854,60.4,111
"587",2022-05-22 22:26:34,-37.8710563201457,145.096101611853,8848.84,28.854,60.4,111
"588",2022-05-22 22:26:37,-37.8711235430092,145.095841186121,8872.94,29.088,60.2,110
"589",2022-05-22 22:26:40,-37.8712162468582,145.095590734854,8897.25,29.1564,59.8,109
"590",2022-05-22 22:26:43,-37.8713299054652,145.095354532823,8921.56,29.1564,59.6,109
